"Time (UTCG)","Detic Latitude (deg)","Detic Longitude (deg)","Detic Altitude (km)"
14 Jan 2020 05:15:38.000,46.117,-90.773,461.066916
14 Jan 2020 05:15:48.000,45.629,-90.221,460.884826
14 Jan 2020 05:15:58.000,45.138,-89.679,460.701540
14 Jan 2020 05:16:08.000,44.644,-89.146,460.517151
14 Jan 2020 05:16:18.000,44.147,-88.623,460.331750
14 Jan 2020 05:16:28.000,43.648,-88.110,460.145429
14 Jan 2020 05:16:38.000,43.145,-87.606,459.958283
14 Jan 2020 05:16:48.000,42.640,-87.110,459.770403
14 Jan 2020 05:16:58.000,42.133,-86.624,459.581885
14 Jan 2020 05:17:08.000,41.623,-86.145,459.392822
14 Jan 2020 05:17:18.000,41.110,-85.675,459.203309
14 Jan 2020 05:17:28.000,40.595,-85.213,459.013441
14 Jan 2020 05:17:38.000,40.079,-84.758,458.823313
14 Jan 2020 05:17:48.000,39.559,-84.311,458.633019
14 Jan 2020 05:17:58.000,39.038,-83.871,458.442655
14 Jan 2020 05:18:08.000,38.515,-83.438,458.252317
14 Jan 2020 05:18:18.000,37.990,-83.012,458.062099
14 Jan 2020 05:18:28.000,37.463,-82.592,457.872097
14 Jan 2020 05:18:38.000,36.934,-82.179,457.682406
14 Jan 2020 05:18:48.000,36.404,-81.772,457.493121
14 Jan 2020 05:18:58.000,35.871,-81.372,457.304337
14 Jan 2020 05:19:08.000,35.337,-80.977,457.116148
14 Jan 2020 05:19:18.000,34.802,-80.587,456.928649
14 Jan 2020 05:19:28.000,34.265,-80.204,456.741934
14 Jan 2020 05:19:38.000,33.726,-79.825,456.556097
14 Jan 2020 05:19:48.000,33.186,-79.452,456.371231
14 Jan 2020 05:19:51.734,32.984,-79.314,456.302474
14 Jan 2020 06:48:12.609,49.067,-118.143,462.163462
14 Jan 2020 06:48:22.000,48.629,-117.558,462.001354
14 Jan 2020 06:48:32.000,48.159,-116.946,461.827029
14 Jan 2020 06:48:42.000,47.685,-116.347,461.651038
14 Jan 2020 06:48:52.000,47.208,-115.759,461.473470
14 Jan 2020 06:49:02.000,46.728,-115.182,461.294412
14 Jan 2020 06:49:12.000,46.244,-114.616,461.113955
14 Jan 2020 06:49:22.000,45.756,-114.061,460.932189
14 Jan 2020 06:49:32.000,45.266,-113.516,460.749203
14 Jan 2020 06:49:42.000,44.773,-112.981,460.565090
14 Jan 2020 06:49:52.000,44.277,-112.456,460.379941
14 Jan 2020 06:50:02.000,43.778,-111.940,460.193849
14 Jan 2020 06:50:12.000,43.276,-111.433,460.006907
14 Jan 2020 06:50:22.000,42.771,-110.936,459.819207
14 Jan 2020 06:50:32.000,42.264,-110.447,459.630845
14 Jan 2020 06:50:42.000,41.755,-109.966,459.441913
14 Jan 2020 06:50:52.000,41.243,-109.494,459.252507
14 Jan 2020 06:51:02.000,40.729,-109.030,459.062720
14 Jan 2020 06:51:12.000,40.213,-108.573,458.872649
14 Jan 2020 06:51:22.000,39.694,-108.124,458.682388
14 Jan 2020 06:51:32.000,39.174,-107.682,458.492032
14 Jan 2020 06:51:42.000,38.651,-107.247,458.301677
14 Jan 2020 06:51:52.000,38.126,-106.819,458.111418
14 Jan 2020 06:52:02.000,37.600,-106.398,457.921350
14 Jan 2020 06:52:12.000,37.072,-105.983,457.731568
14 Jan 2020 06:52:22.000,36.541,-105.575,457.542167
14 Jan 2020 06:52:32.000,36.010,-105.173,457.353243
14 Jan 2020 06:52:42.000,35.476,-104.776,457.164890
14 Jan 2020 06:52:52.000,34.941,-104.386,456.977203
14 Jan 2020 06:53:02.000,34.404,-104.000,456.790275
14 Jan 2020 06:53:12.000,33.866,-103.621,456.604200
14 Jan 2020 06:53:22.000,33.326,-103.246,456.419072
14 Jan 2020 06:53:32.000,32.785,-102.877,456.234984
14 Jan 2020 06:53:42.000,32.242,-102.512,456.052028
14 Jan 2020 06:53:52.000,31.698,-102.153,455.870295
14 Jan 2020 06:54:02.000,31.153,-101.798,455.689878
14 Jan 2020 06:54:12.000,30.607,-101.447,455.510866
14 Jan 2020 06:54:22.000,30.059,-101.101,455.333351
14 Jan 2020 06:54:32.000,29.510,-100.759,455.157420
14 Jan 2020 06:54:42.000,28.960,-100.422,454.983162
14 Jan 2020 06:54:52.000,28.409,-100.088,454.810666
14 Jan 2020 06:55:02.000,27.857,-99.758,454.640017
14 Jan 2020 06:55:12.000,27.303,-99.432,454.471301
14 Jan 2020 06:55:22.000,26.749,-99.109,454.304604
14 Jan 2020 06:55:30.114,26.299,-98.850,454.170883
14 Jan 2020 20:27:37.593,29.720,-93.266,455.224396
14 Jan 2020 20:27:47.000,30.236,-92.944,455.390431
14 Jan 2020 20:27:57.000,30.783,-92.596,455.568445
14 Jan 2020 20:28:07.000,31.329,-92.244,455.747926
14 Jan 2020 20:28:17.000,31.874,-91.888,455.928784
14 Jan 2020 20:28:27.000,32.417,-91.527,456.110928
14 Jan 2020 20:28:37.000,32.960,-91.161,456.294266
14 Jan 2020 20:28:47.000,33.500,-90.790,456.478707
14 Jan 2020 20:28:57.000,34.040,-90.414,456.664157
14 Jan 2020 20:29:07.000,34.578,-90.032,456.850525
14 Jan 2020 20:29:17.000,35.114,-89.645,457.037716
14 Jan 2020 20:29:27.000,35.648,-89.253,457.225636
14 Jan 2020 20:29:37.000,36.182,-88.855,457.414191
14 Jan 2020 20:29:47.000,36.713,-88.450,457.603288
14 Jan 2020 20:29:57.000,37.242,-88.040,457.792830
14 Jan 2020 20:30:07.000,37.770,-87.623,457.982723
14 Jan 2020 20:30:17.000,38.296,-87.200,458.172871
14 Jan 2020 20:30:27.000,38.820,-86.770,458.363181
14 Jan 2020 20:30:37.000,39.342,-86.333,458.553555
14 Jan 2020 20:30:47.000,39.862,-85.889,458.743900
14 Jan 2020 20:30:57.000,40.380,-85.437,458.934119
14 Jan 2020 20:31:07.000,40.896,-84.978,459.124118
14 Jan 2020 20:31:17.000,41.409,-84.511,459.313802
14 Jan 2020 20:31:27.000,41.920,-84.036,459.503075
14 Jan 2020 20:31:37.000,42.429,-83.553,459.691843
14 Jan 2020 20:31:47.000,42.935,-83.062,459.880012
14 Jan 2020 20:31:57.000,43.438,-82.561,460.067487
14 Jan 2020 20:32:05.703,43.875,-82.118,460.230005
14 Jan 2020 22:02:07.427,32.626,-115.085,456.181141
14 Jan 2020 22:02:17.000,33.144,-114.733,456.357045
14 Jan 2020 22:02:27.000,33.684,-114.360,456.541841
14 Jan 2020 22:02:37.000,34.223,-113.982,456.727616
14 Jan 2020 22:02:47.000,34.761,-113.599,456.914275
14 Jan 2020 22:02:57.000,35.296,-113.210,457.101726
14 Jan 2020 22:03:07.000,35.830,-112.816,457.289875
14 Jan 2020 22:03:17.000,36.363,-112.416,457.478626
14 Jan 2020 22:03:27.000,36.894,-112.009,457.667886
14 Jan 2020 22:03:37.000,37.423,-111.597,457.857559
14 Jan 2020 22:03:47.000,37.950,-111.178,458.047551
14 Jan 2020 22:03:57.000,38.475,-110.752,458.237766
14 Jan 2020 22:04:07.000,38.998,-110.320,458.428109
14 Jan 2020 22:04:17.000,39.520,-109.880,458.618486
14 Jan 2020 22:04:27.000,40.039,-109.434,458.808799
14 Jan 2020 22:04:37.000,40.556,-108.980,458.998955
14 Jan 2020 22:04:47.000,41.071,-108.518,459.188858
14 Jan 2020 22:04:57.000,41.584,-108.049,459.378413
14 Jan 2020 22:05:07.000,42.094,-107.571,459.567526
14 Jan 2020 22:05:17.000,42.602,-107.085,459.756101
14 Jan 2020 22:05:27.000,43.107,-106.590,459.944045
14 Jan 2020 22:05:37.000,43.610,-106.087,460.131264
14 Jan 2020 22:05:47.000,44.110,-105.574,460.317663
14 Jan 2020 22:05:57.000,44.607,-105.052,460.503151
14 Jan 2020 22:06:07.000,45.101,-104.521,460.687634
14 Jan 2020 22:06:17.000,45.593,-103.979,460.871021
14 Jan 2020 22:06:27.000,46.081,-103.427,461.053219
14 Jan 2020 22:06:37.000,46.566,-102.865,461.234138
14 Jan 2020 22:06:47.000,47.048,-102.292,461.413688
14 Jan 2020 22:06:57.000,47.526,-101.708,461.591779
14 Jan 2020 22:07:07.000,48.001,-101.112,461.768322
14 Jan 2020 22:07:17.000,48.472,-100.505,461.943230
14 Jan 2020 22:07:27.000,48.940,-99.885,462.116414
14 Jan 2020 22:07:29.135,49.039,-99.752,462.153160
14 Jan 2020 23:40:44.289,48.034,-124.768,461.780628
14 Jan 2020 23:40:51.286,48.364,-124.344,461.903108

